phase,lane_id,candidate_id,case_id,split_role,heater_lambda,cooler_candidate_id,sensor,kind,predicted_K,target_K,error_K,abs_error_K,prediction_source_segment,prediction_source_fraction,validation_excluded,source_path
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p60_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.6,HX_LUMPED_UA_NTU,TW3,TW,541.4422686,470.42,71.02226864,71.02226864,right_vertical,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p60_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.6,HX_LUMPED_UA_NTU,TW4,TW,540.7528459,474.86,65.89284587,65.89284587,heated_incline,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p60_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.6,HX_LUMPED_UA_NTU,TW5,TW,543.2362376,503.72,39.51623761,39.51623761,heated_incline,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p60_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.6,HX_LUMPED_UA_NTU,TW6,TW,546.0597434,496.76,49.29974336,49.29974336,heated_incline,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p60_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.6,HX_LUMPED_UA_NTU,TW7,TW,547.6684093,481.26,66.40840926,66.40840926,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p60_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.6,HX_LUMPED_UA_NTU,TW8,TW,547.1632284,477.37,69.79322842,69.79322842,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p60_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.6,HX_LUMPED_UA_NTU,TW9,TW,546.6387551,477.88,68.7587551,68.7587551,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP1,TP,493.1886793,449.37,43.81867933,43.81867933,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP2,TP,nan,443.27,,,,nan,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP3,TP,498.6491253,441.37,57.27912531,57.27912531,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP4,TP,497.9720702,446.41,51.56207023,51.56207023,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP5,TP,498.4943181,447.5,50.99431805,50.99431805,test_section,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP6,TP,497.8180267,452.53,45.28802671,45.28802671,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW1,TW,491.372965,440,51.37296495,51.37296495,right_vertical,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW10,TW,704.4100728,390.03,314.3800728,314.3800728,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW11,TW,492.3312579,444.87,47.46125795,47.46125795,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW2,TW,490.8082349,441.57,49.2382349,49.2382349,right_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW3,TW,490.5666766,440.97,49.59667661,49.59667661,right_vertical,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW4,TW,489.8833081,442.26,47.62330806,47.62330806,heated_incline,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW5,TW,492.11928,465.38,26.73927995,26.73927995,heated_incline,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW6,TW,494.7829745,461.07,33.71297446,33.71297446,heated_incline,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW7,TW,496.7126078,448.31,48.40260782,48.40260782,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW8,TW,496.5598797,446.75,49.80987974,49.80987974,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW9,TW,495.9964393,446.73,49.26643926,49.26643926,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP1,TP,511.7902747,453.26,58.53027467,58.53027467,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP3,TP,517.2751123,446.67,70.60511233,70.60511233,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP4,TP,516.5963807,449.74,66.8563807,66.8563807,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP5,TP,516.9688698,451.64,65.32886985,65.32886985,test_section,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP6,TP,516.2915623,456.72,59.57156225,59.57156225,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW1,TW,509.847586,443.86,65.98758604,65.98758604,right_vertical,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW10,TW,741.5919496,389.74,351.8519496,351.8519496,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW11,TW,510.8185856,448.41,62.40858564,62.40858564,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW2,TW,509.2670444,445.08,64.18704438,64.18704438,right_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW3,TW,509.0373686,443.57,65.46736858,65.46736858,right_vertical,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW4,TW,508.3505735,445.49,62.86057354,62.86057354,heated_incline,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW5,TW,510.5826128,471.69,38.89261278,38.89261278,heated_incline,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW6,TW,513.2719824,467.02,46.25198243,46.25198243,heated_incline,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW7,TW,515.2008971,453.23,61.97089714,61.97089714,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW8,TW,514.8987483,450.32,64.57874835,64.57874835,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW9,TW,514.3537592,450.67,63.68375925,63.68375925,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP1,TP,544.4380819,481.34,63.09808186,63.09808186,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP2,TP,nan,475.74,,,,nan,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP3,TP,550,475.95,74.05,74.05,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP4,TP,549.3056734,478.89,70.4156734,70.4156734,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP5,TP,549.4866488,479.32,70.16664876,70.16664876,test_section,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TP6,TP,548.7945431,481.36,67.43454306,67.43454306,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW1,TW,542.254699,469.77,72.48469898,72.48469898,right_vertical,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW10,TW,805.3692319,409.93,395.4392319,395.4392319,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW11,TW,543.263993,476.14,67.12399301,67.12399301,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW2,TW,541.6383243,471.15,70.48832433,70.48832433,right_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW3,TW,541.4233321,470.42,71.00333207,71.00333207,right_vertical,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW4,TW,540.7223253,474.86,65.86232532,65.86232532,heated_incline,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW5,TW,543.05369,503.72,39.33369004,39.33369004,heated_incline,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW6,TW,545.9001561,496.76,49.14015608,49.14015608,heated_incline,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW7,TW,547.6658369,481.26,66.40583687,66.40583687,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW8,TW,547.1593541,477.37,69.78935409,69.78935409,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p65_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.65,HX_LUMPED_UA_NTU,TW9,TW,546.6329893,477.88,68.75298933,68.75298933,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TP1,TP,493.2005711,449.37,43.83057109,43.83057109,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TP2,TP,nan,443.27,,,,nan,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TP3,TP,498.6754109,441.37,57.30541091,57.30541091,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TP4,TP,497.996543,446.41,51.58654297,51.58654297,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TP5,TP,498.5199846,447.5,51.01998457,51.01998457,test_section,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TP6,TP,497.8418854,452.53,45.31188541,45.31188541,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TW1,TW,491.3825886,440,51.38258859,51.38258859,right_vertical,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TW10,TW,704.4366141,390.03,314.4066141,314.4066141,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TW11,TW,492.343178,444.87,47.47317799,47.47317799,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TW2,TW,490.8166808,441.57,49.24668081,49.24668081,right_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TW3,TW,490.5742388,440.97,49.60423878,49.60423878,right_vertical,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TW4,TW,489.8797323,442.26,47.61973231,47.61973231,heated_incline,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TW5,TW,491.9701343,465.38,26.59013435,26.59013435,heated_incline,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TW6,TW,494.6552983,461.07,33.58529827,33.58529827,heated_incline,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TW7,TW,496.7364402,448.31,48.42644021,48.42644021,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p70_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.7,HX_LUMPED_UA_NTU,TW8,TW,496.5831038,446.75,49.83310381,49.83310381,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
